movie_id,genres_list
10046,[18]
36763,"[18, 53]"
10046,[18]
1279,[18]
29979,"[28, 53, 80]"
13073,"[18, 35]"
25126,[35]
17209,[53]
464,"[18, 35, 10749]"
10609,"[18, 35, 10749]"
20128,"[18, 35, 10749]"
34065,"[16, 28, 10751]"
15767,"[28, 53]"
20200,[35]
15184,"[18, 35, 10749]"
10367,"[18, 53, 80]"
1944,[18]
15483,[53]
18923,"[18, 10749]"
26579,[18]
34843,[18]
18804,"[18, 10749]"
16764,[53]
4974,"[18, 10749]"
16138,"[18, 28, 53]"
8357,[99]
27275,"[28, 35]"
34671,[18]
9636,"[28, 53]"
20544,[18]
22728,[35]
21838,"[35, 53]"
14681,[35]
20941,[18]
20304,"[18, 28, 53, 80]"
21781,"[18, 53]"
15237,[18]
20304,"[18, 28, 53, 80]"
9795,"[18, 28]"
11188,[28]
2003,[18]
16729,"[18, 10749]"
15318,"[18, 35]"
9830,"[18, 80]"
8842,"[18, 10749]"
16131,"[18, 53]"
9528,"[18, 10749]"
10103,"[18, 35]"
17110,[28]
10838,"[28, 53]"
12086,[18]
44728,"[16, 28]"
122,[28]
22,[28]
12,"[16, 10751]"
604,"[28, 53]"
36658,"[28, 53]"
605,"[28, 53]"
310,"[28, 35]"
277,"[28, 53]"
296,"[28, 53]"
508,"[18, 35, 10749]"
584,"[28, 53, 80]"
153,[18]
587,"[18, 28]"
670,"[18, 28, 53]"
616,"[18, 28]"
1996,"[28, 53]"
1927,[28]
9480,"[28, 53, 80]"
1584,"[18, 35]"
322,"[18, 53, 80]"
10009,"[16, 28, 10751]"
8698,"[28, 53]"
8273,"[35, 10749]"
2832,[53]
9358,[53]
470,"[18, 53, 80]"
9506,[35]
9486,"[28, 35]"
9919,"[35, 10749]"
4256,[35]
9257,"[28, 53, 80]"
8619,[28]
9902,[53]
9373,[53]
4970,[53]
9620,"[28, 53]"
6171,"[18, 28, 53]"
553,"[18, 53, 80]"
9567,"[18, 28]"
9316,"[28, 53]"
6466,[53]
1428,[28]
338,"[18, 35, 10749]"
1278,"[18, 10749]"
2289,[18]
11635,[35]
1647,"[28, 53]"
9341,"[28, 53]"
8424,"[18, 35, 10749]"
11615,"[18, 53, 80]"
504,"[18, 80]"
55931,"[16, 28]"
6964,"[18, 35, 10749]"
12090,[35]
11423,"[18, 53, 80]"
1807,"[18, 80]"
10327,[35]
11820,"[18, 10749]"
11329,"[18, 53]"
3635,"[18, 10749]"
11547,[53]
2334,"[28, 35]"
14411,"[16, 28, 10751]"
9562,[28]
11023,[18]
2662,[53]
2116,"[18, 53, 80]"
11351,[53]
10782,"[18, 28, 53, 80]"
11817,"[28, 35]"
10226,[53]
10923,[28]
10028,[18]
2055,[18]
8409,"[18, 28]"
14873,"[16, 28, 10751]"
246,"[18, 28]"
2056,"[18, 35]"
4552,"[18, 53]"
113,[18]
4464,[18]
883,"[18, 35]"
10152,[35]
9282,"[18, 53, 80]"
1792,[35]
10632,"[18, 28, 53, 80]"
11093,[18]
13654,"[16, 10751]"
14926,[35]
25300,"[18, 53, 80]"
325553,"[18, 28]"
2830,"[35, 10749]"
10934,"[18, 35, 10749]"
10678,[35]
12146,"[18, 28, 53]"
10727,[53]
8965,"[16, 28, 10751]"
17473,"[18, 10749]"
11523,"[35, 10749]"
13920,[18]
15016,"[16, 10751]"
13062,"[16, 10751]"
10739,"[35, 10749]"
2771,"[18, 35]"
11427,[53]
11647,"[18, 28, 53, 80]"
12767,[53]
13537,[18]
2260,[99]
3177,"[28, 53]"
4254,"[18, 35]"
10544,"[18, 28]"
11059,"[28, 53]"
11190,"[18, 53]"
8046,[18]
8696,[35]
17684,[35]
11197,[18]
9694,[53]
42433,[35]
42433,[35]
10511,"[18, 10749]"
10744,"[18, 10749]"
2518,[18]
10105,"[18, 28]"
10944,[53]
10929,[53]
9582,"[35, 10749]"
5653,[18]
21683,"[16, 28, 10751]"
13370,"[18, 35]"
11420,[99]
20,"[18, 10749]"
19277,"[18, 28, 53]"
9666,[53]
11659,[18]
8440,[18]
9776,[35]
14576,"[28, 53, 80]"
4997,"[18, 53, 80]"
17813,"[35, 10749]"
13778,[35]
1550,"[18, 35]"
4972,[35]
192936,"[18, 28]"
13691,"[16, 10751]"
12253,"[18, 28]"
9256,"[28, 35]"
20106,[35]
12487,"[28, 53, 80]"
40823,"[18, 35, 10749]"
20694,"[16, 10751]"
5146,"[28, 35]"
10629,"[18, 53, 80]"
61630,[35]
24019,"[18, 28]"
15708,"[18, 35, 10749]"
19625,[35]
16072,[18]
14527,[28]
15276,[35]
49878,[35]
77959,[28]
420803,"[16, 28]"
10572,"[18, 28]"
17403,"[18, 35, 10749]"
37559,"[28, 35]"
1418,[18]
25523,"[16, 28, 35, 10751]"
60025,[35]
42190,"[18, 10749]"
10981,"[28, 35]"
11606,"[18, 28, 53]"
22076,"[28, 53]"
37696,"[18, 53]"
18248,"[28, 53]"
24190,[18]
24357,"[16, 28]"
38970,"[18, 35, 10749]"
29987,"[18, 10749]"
15394,"[18, 53, 80]"
337,[18]
22958,"[18, 35, 10749]"
28200,"[18, 10749]"
14757,[18]
33005,"[28, 53]"
12542,"[28, 53]"
22309,"[18, 35, 10749]"
36218,"[16, 28, 10751]"
52345,"[35, 10749]"
1611,"[18, 35]"
24358,"[16, 28]"
24554,"[16, 28, 10751]"
10943,[53]
14258,"[16, 28]"
24914,"[16, 28]"
24358,"[16, 28]"
20210,"[28, 35]"
9499,"[18, 35, 10749]"
14694,"[18, 28]"
19325,"[16, 28, 10751]"
24362,"[16, 28]"
13132,"[18, 10749]"
6016,"[18, 53, 80]"
30806,"[28, 53]"
18113,[35]
14573,[28]
1720,[18]
121,[28]
557,[28]
1894,[28]
2501,"[18, 28, 53]"
640,"[18, 80]"
425,"[16, 28, 35, 10751]"
608,"[28, 35]"
180,"[28, 53]"
1576,"[28, 53]"
3131,"[18, 80]"
598,"[18, 80]"
170,"[28, 53]"
4108,"[28, 53, 80]"
423,[18]
2675,"[18, 28, 53]"
36586,"[28, 53]"
7299,"[28, 53]"
65,[18]
565,[53]
7451,[28]
4547,"[18, 53, 80]"
36669,"[28, 53]"
11544,"[16, 10751]"
4147,"[18, 53, 80]"
1817,"[18, 53]"
11452,"[35, 10749]"
9016,"[16, 28, 10751]"
9334,[28]
8346,"[18, 35, 10749]"
2022,"[35, 10749]"
6278,"[28, 53]"
79,"[18, 28]"
245,"[18, 35, 10749]"
1429,"[18, 80]"
2135,[28]
455,"[18, 35, 10749]"
10996,"[16, 28, 35, 10751]"
8470,"[18, 53, 80]"
10590,"[18, 28]"
8051,"[18, 35, 10749]"
201,"[28, 53]"
10775,"[18, 28, 53, 80]"
9645,[53]
979,"[18, 53, 80]"
1430,[99]
11362,"[18, 28, 53]"
7303,"[18, 35, 10749]"
2642,"[35, 10749]"
4614,"[18, 28, 53]"
9884,"[18, 28, 53]"
9357,[53]
590,[18]
11852,"[28, 35]"
11529,"[35, 10749]"
11013,"[18, 35, 10749]"
2755,"[18, 35]"
12100,"[18, 28]"
437,"[28, 53]"
9012,[35]
1360,"[18, 10749]"
9298,[35]
2637,"[18, 53]"
1537,"[28, 53, 80]"
2752,"[35, 10749]"
4689,"[18, 28, 53]"
8665,"[18, 53]"
5851,"[28, 35]"
1555,"[18, 35, 10749]"
11812,"[35, 10749]"
2251,[18]
16690,"[16, 28, 10751]"
1957,"[18, 53]"
11892,"[18, 53, 80]"
64,"[18, 10749]"
10592,[18]
11880,"[28, 53]"
11979,"[18, 28, 53]"
11442,[53]
11838,[53]
10052,[18]
9573,"[18, 53, 80]"
10133,"[28, 53]"
9962,"[18, 35, 10749]"
11560,"[18, 53, 80]"
1809,"[18, 35, 10749]"
9266,[28]
11891,"[28, 35]"
9613,"[18, 53]"
38397,[35]
10611,"[18, 35]"
9039,"[18, 28, 53, 80]"
10712,"[18, 10749]"
11022,"[18, 28, 53, 80]"
11692,"[28, 35]"
13435,"[18, 10749]"
12205,[53]
3472,"[18, 53, 80]"
15015,"[16, 10751]"
14008,[35]
11857,"[18, 35]"
9557,[35]
12590,[53]
12093,"[18, 80]"
7090,[18]
9026,"[18, 35, 10749]"
10375,"[28, 53]"
12277,"[28, 35]"
15070,"[18, 28, 53]"
2750,"[18, 35]"
16643,"[18, 35, 10749]"
13497,"[18, 35, 10749]"
9689,"[18, 35]"
11056,[53]
10994,[18]
11468,"[18, 53]"
8094,[18]
11535,"[28, 53]"
10426,"[18, 35]"
10389,[53]
9544,[53]
14980,"[18, 53]"
16646,"[18, 28, 53]"
13536,"[18, 53, 80]"
9685,"[18, 35]"
42432,[35]
7342,"[18, 53]"
9555,"[18, 28]"
12771,"[35, 10749]"
10726,[53]
17187,"[18, 10749]"
25913,"[16, 28, 10751]"
4911,"[18, 28, 53, 80]"
10550,"[28, 53]"
10167,"[28, 53, 80]"
9045,[18]
18457,[35]
7294,"[18, 35, 10749]"
16028,[53]
11246,[53]
1956,"[18, 28, 53]"
9027,"[35, 10749]"
10955,"[18, 53, 80]"
15917,"[18, 10749]"
150004,[28]
870,"[18, 10749]"
9583,"[18, 35, 10749]"
13441,"[18, 35]"
28004,[35]
2017,"[18, 28, 53, 80]"
20009,"[35, 10749]"
33875,"[16, 28]"
13098,"[18, 28, 53, 80]"
9034,"[18, 35]"
21189,[99]
16077,[53]
12576,"[18, 53]"
17710,"[16, 10751]"
16857,"[18, 35]"
13819,[18]
10855,"[18, 28, 53]"
14112,"[18, 80]"
31005,"[18, 10749]"
25853,"[18, 53]"
16876,"[18, 53]"
26955,"[18, 10749]"
11458,"[18, 53]"
1376,"[18, 80]"
2165,"[18, 53]"
6020,[35]
12779,"[35, 10749]"
17774,"[28, 53]"
4107,"[18, 28]"
2594,"[18, 35]"
14317,"[16, 28, 10751]"
13950,"[28, 35]"
15992,"[18, 53]"
15136,"[28, 53]"
16636,[99]
12577,"[28, 53, 80]"
5493,[28]
13560,[18]
18808,"[18, 28]"
1836,"[18, 53]"
13440,[53]
12454,"[18, 35]"
18602,[18]
31026,[18]
34081,"[18, 53, 80]"
120,[28]
585,"[16, 28, 35, 10751]"
129,"[16, 28, 10751]"
808,"[16, 28, 35, 10751]"
9799,"[28, 53, 80]"
194,"[35, 10749]"
141,"[18, 28, 53]"
453,"[18, 10749]"
1995,"[28, 53]"
1734,"[18, 28, 53]"
331,"[28, 53]"
644,"[18, 28]"
855,"[18, 28]"
676,"[18, 10749]"
2034,"[18, 28, 53, 80]"
1933,"[18, 53]"
1018,"[18, 53]"
9398,[35]
4133,"[18, 80]"
2770,"[35, 10749]"
9740,"[18, 53, 80]"
634,"[18, 35, 10749]"
824,"[18, 10749]"
9428,"[18, 35]"
869,"[28, 53]"
10865,"[16, 28, 10751]"
853,[18]
9705,"[28, 53, 80]"
4248,[35]
8835,[35]
8922,[53]
9889,"[35, 10749]"
768,[53]
167,"[18, 28]"
331214,"[18, 28]"
9397,"[28, 35]"
1535,"[28, 53, 80]"
9778,"[35, 10749]"
10950,[18]
9896,"[28, 35]"
2294,[35]
8007,"[18, 28, 53]"
11770,"[28, 35]"
10796,"[28, 53]"
8489,[18]
9378,[53]
1548,"[18, 35]"
11371,"[28, 53, 80]"
11397,[35]
6312,"[18, 28, 53]"
2018,[35]
2043,"[28, 53, 80]"
12149,"[18, 53, 80]"
10866,"[18, 53]"
10778,"[18, 80]"
1391,"[18, 10749]"
575,"[18, 53]"
10016,"[28, 53]"
11090,"[28, 35]"
2140,"[28, 53, 80]"
2100,"[18, 28, 53]"
2171,[35]
11470,"[28, 53]"
1433,"[18, 28, 53]"
1921,"[18, 10749]"
11469,"[28, 35]"
10972,[53]
11467,"[35, 10749]"
5279,"[18, 53]"
1365,"[18, 10749]"
12589,"[16, 28, 35, 10751]"
12610,"[16, 28, 35, 10751]"
12103,[53]
8386,[35]
467,"[18, 53, 80]"
5955,"[18, 53, 80]"
2176,"[18, 53]"
11086,"[18, 10749]"
2749,"[28, 53, 80]"
12508,"[18, 35]"
10477,[28]
11299,"[16, 28]"
1791,"[18, 10749]"
11178,"[18, 35, 10749]"
56715,"[28, 35]"
9991,"[18, 35]"
4012,[18]
9290,"[28, 35]"
11088,"[18, 28, 53, 80]"
1722,"[18, 10749]"
8366,"[18, 35]"
4965,"[28, 53]"
11313,"[18, 53]"
1364,"[18, 10749]"
15449,[35]
17612,"[18, 10749]"
9597,"[28, 53, 80]"
9517,"[18, 80]"
12658,"[35, 10749]"
13166,[35]
20857,"[35, 10749]"
11457,[18]
15167,"[16, 10751]"
6440,"[18, 10749]"
10877,"[28, 53, 80]"
10984,[53]
12720,"[18, 53]"
10691,"[18, 10749]"
8342,"[18, 28]"
11091,"[18, 35, 10749]"
11444,[35]
27324,[53]
2575,"[18, 53]"
10596,"[28, 53]"
10757,"[18, 35]"
1999,"[18, 53]"
9606,"[16, 28]"
10881,[28]
13403,"[18, 35]"
12308,"[18, 35, 10749]"
16229,[18]
10050,"[35, 10749]"
11447,[18]
31359,[35]
12900,[18]
23550,[18]
12600,"[16, 28, 10751]"
19366,"[18, 35]"
24940,"[35, 10749]"
14752,"[18, 10749]"
10836,"[28, 53]"
26602,"[18, 35, 10749]"
14543,[99]
441,"[18, 35]"
16550,"[18, 35]"
14034,"[28, 35]"
441,"[18, 35]"
10646,"[35, 10749]"
2029,[35]
1583,[35]
19405,"[16, 28, 35, 10751]"
480,"[18, 35, 10749]"
11370,"[18, 28]"
6007,"[18, 35]"
13496,"[18, 28]"
14369,[35]
1282,[99]
11516,[99]
9523,"[18, 53, 80]"
200813,[99]
9677,"[35, 53]"
10706,"[28, 53]"
14033,[53]
20309,"[35, 10749]"
15647,[35]
11889,"[18, 10749]"
10615,"[28, 35]"
570,[18]
15192,[18]
15601,"[16, 10751]"
30416,[99]
12484,"[28, 53]"
15024,"[18, 28]"
12484,"[28, 53]"
22643,"[16, 10751]"
17203,"[18, 35]"
19460,"[18, 35, 10749]"
20536,[18]
12312,[35]
11380,"[28, 53]"
16664,"[18, 35, 10749]"
28635,[53]
10696,"[18, 10749]"
18298,"[28, 35]"
1436,"[18, 28]"
27601,"[35, 53]"
26976,[18]
98,"[18, 28]"
36657,[28]
77,[53]
8358,"[18, 28]"
641,[18]
955,"[28, 53]"
2787,"[28, 53]"
1359,"[18, 53, 80]"
9741,"[28, 53]"
1597,"[35, 10749]"
9679,"[28, 53, 80]"
11688,"[16, 28, 35, 10751]"
9532,[53]
4247,[35]
134,"[28, 35]"
2024,"[18, 28]"
3176,"[18, 28, 53]"
3981,"[35, 10749]"
2123,[35]
392,"[18, 35, 10749]"
10637,[18]
786,[18]
10501,"[16, 28, 35, 10751]"
462,[18]
4234,[53]
243,"[18, 35, 10749]"
71,"[18, 35]"
1588,[35]
2133,[18]
8452,"[28, 53]"
9383,"[28, 53]"
11978,[18]
1900,"[18, 53, 80]"
9285,"[28, 35]"
6282,[35]
55,"[18, 53]"
10567,"[16, 10751]"
8859,[35]
2655,"[18, 53]"
10559,"[18, 28, 53, 80]"
8843,"[28, 53]"
10647,"[18, 10749]"
5551,"[28, 53]"
2067,[28]
16,"[18, 80]"
3536,"[18, 28, 53]"
843,"[18, 10749]"
2085,"[28, 53, 80]"
479,"[28, 53, 80]"
10898,"[16, 10751]"
7450,"[16, 28, 10751]"
711,[18]
11678,"[28, 53]"
10867,[18]
5491,"[18, 28]"
2046,"[18, 53]"
8870,"[28, 53]"
4958,"[18, 28]"
11531,[53]
11826,"[18, 53, 80]"
9871,"[18, 53]"
9871,"[18, 53]"
14181,"[18, 53, 80]"
10393,[35]
11973,"[18, 53]"
50531,"[18, 35]"
2155,[53]
10479,"[18, 28]"
13785,[35]
18079,"[18, 53, 80]"
11849,[28]
11478,"[18, 53, 80]"
4967,[35]
10687,[18]
11004,"[18, 35]"
10461,"[18, 28, 53, 80]"
10873,"[18, 53]"
15655,"[16, 10751]"
10471,[35]
10577,[53]
10564,"[18, 35, 10749]"
16234,"[16, 10751]"
10641,"[18, 10749]"
10876,[18]
876,[28]
10035,"[18, 35, 10749]"
2440,"[18, 53]"
10991,"[16, 28, 10751]"
9519,"[18, 53, 80]"
10862,"[18, 10749]"
10685,[53]
10562,[53]
10384,"[28, 53]"
12211,[28]
327,"[18, 53, 80]"
12212,[53]
12509,"[18, 10749]"
25538,"[18, 10749]"
10571,"[18, 35, 10749]"
16340,"[16, 28, 35, 10751]"
14295,"[18, 10749]"
19457,"[18, 28, 53, 80]"
10560,[18]
29458,"[18, 80]"
15723,"[18, 35]"
318,"[18, 53]"
17711,"[16, 28, 35, 10751]"
10391,"[18, 53, 80]"
9456,"[28, 53]"
10763,"[18, 35, 10749]"
5001,[18]
34070,"[18, 35]"
742,"[18, 35, 10749]"
8653,"[18, 53]"
2621,"[18, 35, 10749]"
18041,"[18, 53]"
12619,[53]
5257,"[18, 35]"
6521,"[18, 53]"
1698,[53]
10394,"[18, 28, 53]"
12490,"[35, 53]"
20455,"[16, 28, 10751]"
4226,[35]
19348,[18]
36897,"[16, 10751]"
11518,"[18, 10749]"
24476,[35]
21355,"[18, 10749]"
7290,"[28, 35]"
21991,"[18, 35]"
32250,[53]
11366,"[28, 53]"
30970,"[18, 10749]"
11366,"[28, 53]"
16187,"[16, 10751]"
29572,"[18, 10749]"
10429,"[28, 53]"
23160,[18]
10597,"[18, 35]"
10473,"[28, 35]"
20410,"[16, 10751]"
37302,"[18, 28, 53]"
14805,"[28, 53, 80]"
9674,"[18, 53]"
5842,"[28, 53]"
14629,"[18, 35, 10749]"
16225,"[16, 28]"
9791,"[18, 80]"
10697,"[18, 35, 10749]"
14273,[99]
16222,"[18, 35, 10749]"
10385,"[18, 35]"
25838,[18]
29512,[53]
10383,[53]
9011,[53]
14626,[18]
21614,[35]
20993,"[18, 53]"
112,"[18, 35, 10749]"
10688,[18]
10989,"[18, 35, 10749]"
603,[28]
550,[18]
1893,[28]
14,[18]
745,"[18, 53]"
564,"[28, 53]"
2105,"[35, 10749]"
2668,"[18, 28, 53]"
4951,"[18, 35, 10749]"
10386,"[16, 28, 10751]"
345,[18]
509,[35]
2667,[53]
8374,"[28, 53, 80]"
2277,"[28, 35]"
36643,"[28, 53]"
1832,"[28, 35]"
9032,"[18, 35]"
10137,[28]
9481,"[18, 53, 80]"
334,[18]
1443,"[18, 10749]"
1213,"[18, 53, 80]"
622,[53]
6415,"[28, 35]"
3558,[18]
8914,"[28, 53]"
2112,"[18, 28, 53, 80]"
1911,[28]
9946,"[28, 53]"
1946,"[28, 53]"
9008,"[18, 53]"
4806,"[35, 10749]"
1850,"[18, 35, 10749]"
10314,"[35, 10749]"
9563,[18]
10400,[18]
11075,"[18, 53]"
1090,"[28, 53]"
11618,"[28, 53]"
10047,"[18, 28]"
11355,"[18, 35, 10749]"
226,"[18, 80]"
11601,[53]
10402,[35]
99,"[18, 35]"
9451,[35]
10398,"[18, 53, 80]"
1715,[18]
11353,[35]
404,[18]
9824,"[28, 35]"
11622,"[35, 10749]"
2900,"[18, 28, 53]"
1073,"[18, 53]"
10307,[53]
8649,[18]
11377,[53]
2275,"[18, 53, 80]"
1439,"[18, 10749]"
10207,[18]
6552,"[35, 53]"
3293,[18]
12599,"[16, 28, 10751]"
11374,[35]
1641,"[35, 10749]"
10366,[28]
12117,"[18, 53]"
9423,"[28, 53]"
10354,"[18, 80]"
14709,"[18, 35, 10749]"
12596,"[18, 35]"
12095,"[28, 53, 80]"
17707,"[18, 53]"
9684,"[18, 35]"
10388,"[18, 28, 53, 80]"
9781,[35]
11129,"[18, 35]"
20770,[35]
10490,[35]
18892,[35]
10390,"[18, 10749]"
2290,"[18, 35]"
10342,"[35, 53]"
2020,[35]
12524,"[18, 53]"
10213,"[18, 53]"
7341,"[28, 53]"
9669,[53]
12220,"[18, 35, 10749]"
10350,[28]
310154,[53]
15198,"[18, 35]"
16198,"[16, 10751]"
10399,"[18, 10749]"
21349,"[18, 35, 10749]"
16406,[35]
14242,[99]
10557,[35]
10397,[18]
12618,"[18, 10749]"
9455,"[28, 53, 80]"
31582,"[18, 35]"
42441,[35]
10563,"[35, 10749]"
13787,"[18, 35]"
5470,"[28, 53]"
20024,[18]
12276,"[18, 10749]"
42446,"[35, 10749]"
12594,"[28, 53]"
8672,[99]
16172,[35]
194113,"[18, 35]"
24137,"[18, 35, 10749]"
26338,"[18, 10749]"
26149,[18]
41245,[18]
42739,[18]
30943,"[18, 53]"
11489,[18]
15556,"[18, 10749]"
18681,"[18, 53]"
22267,"[18, 10749]"
28902,"[18, 53]"
15256,"[18, 35, 10749]"
8970,[35]
10359,"[18, 53, 80]"
16716,"[18, 28]"
20761,"[18, 35]"
10482,[35]
46435,"[18, 35]"
16606,"[28, 35]"
10355,"[18, 28, 53]"
10643,"[28, 53]"
11119,[28]
53168,"[18, 35, 10749]"
64202,"[16, 28, 10751]"
10401,"[18, 35, 10749]"
10916,"[18, 28]"
16379,"[28, 53]"
16158,"[18, 35, 10749]"
31023,[18]
36210,[18]
857,[18]
37165,"[18, 35]"
73,[18]
95,"[28, 53]"
36647,"[28, 53]"
9487,"[16, 28, 35, 10751]"
10674,"[16, 28, 10751]"
544,"[35, 10749]"
9798,"[18, 28, 53]"
8916,"[16, 28, 35, 10751]"
297,"[18, 28, 53]"
929,"[28, 53]"
9313,"[18, 28]"
9732,"[16, 28, 10751]"
2666,"[28, 53]"
9489,"[35, 10749]"
10312,"[18, 35]"
8741,[18]
1934,[18]
104,"[18, 28, 53]"
8195,"[28, 53, 80]"
11545,"[18, 35]"
11003,"[35, 10749]"
2330,"[28, 53]"
9631,"[18, 28, 53, 80]"
473,"[18, 53]"
10663,[35]
10376,[28]
11551,"[28, 35]"
846,"[28, 53]"
9276,"[28, 53]"
10153,[28]
617,"[18, 53, 80]"
10220,"[18, 80]"
200,"[28, 53]"
11808,"[28, 53, 80]"
9454,"[18, 35, 10749]"
8838,"[18, 28, 53, 80]"
9882,"[18, 28, 53, 80]"
3600,[53]
9421,[35]
9411,"[18, 28, 53, 80]"
11660,"[18, 53, 80]"
11932,"[35, 53]"
4518,[18]
1965,"[18, 53, 80]"
2671,[53]
11675,[53]
9441,"[18, 10749]"
9877,[53]
547,"[18, 10749]"
9945,"[18, 28, 53]"
11252,[53]
9425,"[18, 28]"
9429,[35]
9320,[53]
309,[18]
10683,"[18, 35]"
10353,"[28, 35]"
10223,[53]
21348,"[16, 28, 10751]"
11258,[53]
9445,"[18, 53]"
10216,"[28, 53]"
1075,"[35, 10749]"
9457,"[28, 53]"
14013,[35]
38396,[35]
14533,"[18, 10749]"
3682,[18]
9469,[18]
14444,"[16, 10751]"
9410,"[18, 35, 10749]"
11634,"[18, 35, 10749]"
15037,"[18, 35, 10749]"
11702,"[18, 28, 53, 80]"
9713,"[18, 35]"
1808,[18]
666,[18]
9466,"[18, 35]"
9422,[18]
20235,"[16, 10751]"
9424,"[28, 53]"
9827,"[28, 53]"
9440,"[18, 35]"
452,"[18, 35]"
3513,"[18, 28, 53]"
11854,"[18, 10749]"
6396,"[18, 35]"
9417,"[28, 35]"
28302,"[16, 28, 10751]"
1567,"[18, 53]"
9812,"[18, 28, 53, 80]"
12706,"[18, 53]"
9715,"[18, 10749]"
3033,[18]
17127,"[18, 35, 10749]"
14577,[35]
12538,"[35, 10749]"
9452,"[18, 35]"
37498,"[28, 53]"
14342,"[28, 35]"
9844,"[18, 35]"
10162,"[35, 10749]"
8583,"[18, 10749]"
9458,"[18, 28, 53]"
56020,"[18, 35]"
17962,"[18, 28]"
8545,"[18, 35]"
1557,"[18, 53]"
16980,"[18, 35, 10749]"
9033,[53]
43554,[35]
10940,"[18, 28]"
11855,[35]
17074,"[16, 28]"
14557,[35]
36107,"[16, 28]"
18316,"[28, 53]"
825,[18]
50124,"[35, 10749]"
14662,"[18, 35]"
17941,"[18, 53]"
16146,"[28, 53]"
9821,"[18, 35]"
10941,"[18, 28]"
8056,"[18, 35]"
7096,"[18, 28]"
24584,"[18, 10749]"
4548,[18]
17263,"[28, 53, 80]"
1618,"[18, 35]"
12888,"[18, 80]"
36136,"[18, 53, 80]"
17337,"[16, 10751]"
74336,[35]
6058,"[28, 53]"
26269,"[18, 53, 80]"
27791,[53]
12488,[53]
22318,"[18, 10749]"
31473,"[16, 28]"
24746,[28]
12229,"[18, 35]"
12257,"[18, 35, 10749]"
51300,"[18, 35, 10749]"
607,"[28, 35]"
18,"[28, 53]"
637,"[18, 35]"
489,[18]
330,[28]
128,"[16, 28]"
754,"[28, 53, 80]"
563,"[28, 53]"
2649,"[18, 53]"
1624,[35]
184,"[18, 28, 53, 80]"
686,"[18, 28, 53]"
2118,"[18, 53, 80]"
9444,"[16, 10751]"
1813,"[18, 53]"
8078,"[28, 53]"
1701,"[28, 53, 80]"
9366,"[18, 53, 80]"
431,"[28, 53]"
714,"[28, 53]"
2898,"[35, 10749]"
9772,"[28, 53]"
4995,[18]
4233,[53]
8413,"[28, 53]"
3597,[53]
978,"[18, 28]"
9360,"[28, 53]"
8874,"[35, 10749]"
1281,[35]
4824,"[28, 53, 80]"
638,"[18, 53]"
2255,"[18, 35, 10749]"
8834,"[18, 28, 53]"
1639,"[28, 53]"
9619,"[28, 53]"
4421,"[18, 28]"
9433,"[18, 28]"
10357,"[18, 28, 53]"
10234,"[18, 53]"
9437,"[18, 53, 80]"
10336,"[28, 53]"
9427,[35]
13929,"[16, 10751]"
11831,"[18, 53]"
9922,"[18, 28]"
4477,"[18, 53, 80]"
38286,[35]
586,"[18, 35]"
4961,"[28, 53]"
6623,"[28, 53]"
9823,[28]
9769,"[18, 10749]"
11975,"[18, 53, 80]"
66,"[18, 53, 80]"
1902,"[18, 53]"
2163,"[18, 28, 53]"
11676,"[28, 35]"
68924,[18]
10155,[53]
11419,[35]
13313,"[16, 10751]"
9622,"[28, 35]"
10806,"[35, 10749]"
8197,"[18, 53, 80]"
9611,[35]
2639,"[18, 35]"
9405,"[28, 53]"
9406,"[35, 53]"
6072,"[18, 53]"
11015,[53]
1968,"[18, 35, 10749]"
18415,[18]
9415,"[18, 28, 53, 80]"
8675,[35]
16052,[18]
5910,"[18, 80]"
9403,"[18, 35]"
10351,[53]
2058,"[35, 10749]"
10217,[18]
2212,"[18, 28, 53]"
9413,"[35, 10749]"
43629,"[28, 53]"
18329,"[18, 10749]"
12145,"[35, 10749]"
9746,[18]
14289,"[28, 53, 80]"
39385,[35]
9416,"[28, 35]"
9407,"[18, 53, 80]"
106035,"[18, 53]"
13852,"[18, 35]"
9770,"[18, 28, 53]"
30020,[18]
29193,"[18, 53, 80]"
37652,[35]
18519,[28]
9311,"[18, 28, 53, 80]"
34314,"[28, 53, 80]"
44706,[35]
9092,"[28, 53]"
19165,"[16, 28, 10751]"
26610,"[18, 53, 80]"
12238,"[18, 53]"
12219,"[18, 80]"
11365,[18]
1610,"[35, 10749]"
10871,"[28, 53]"
31662,[18]
20992,"[28, 53, 80]"
17266,[28]
17894,"[35, 10749]"
12489,"[18, 35]"
8765,"[28, 53]"
14585,"[18, 35]"
17589,"[18, 10749]"
10371,[35]
9956,[18]
12723,"[18, 10749]"
12723,"[18, 10749]"
9845,"[28, 53]"
16992,"[18, 10749]"
11210,"[18, 28]"
13986,"[18, 35, 10749]"
26689,"[28, 53]"
18355,"[28, 53, 80]"
17832,[28]
14903,"[16, 10751]"
21252,[18]
48254,"[18, 35]"
22073,"[18, 80]"
22797,"[18, 35]"
19601,"[18, 10749]"
45609,"[18, 10749]"
18095,"[16, 28, 10751]"
